C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS
R291,R183,00-00-02,BEDFORD PK BLVD,4,IRT,04/28/2017,04:00:00,REGULAR,2784383,963273
R291,R183,00-00-02,BEDFORD PK BLVD,4,IRT,04/28/2017,08:00:00,REGULAR,2784798,963382
R291,R183,00-00-02,BEDFORD PK BLVD,4,IRT,04/28/2017,12:00:00,REGULAR,2785157,963474
R291,R183,00-00-02,BEDFORD PK BLVD,4,IRT,04/28/2017,16:00:00,REGULAR,2785738,963584
R291,R183,00-00-02,BEDFORD PK BLVD,4,IRT,04/28/2017,20:00:00,REGULAR,2786156,963758
R291,R183,00-00-03,BEDFORD PK BLVD,4,IRT,04/28/2017,00:00:00,REGULAR,3517927,420529
R291,R183,00-00-03,BEDFORD PK BLVD,4,IRT,04/28/2017,04:00:00,REGULAR,3517963,420543
R291,R183,00-00-03,BEDFORD PK BLVD,4,IRT,04/28/2017,08:00:00,REGULAR,3518515,420583
R291,R183,00-00-03,BEDFORD PK BLVD,4,IRT,04/28/2017,12:00:00,REGULAR,3519071,420628
R291,R183,00-00-03,BEDFORD PK BLVD,4,IRT,04/28/2017,16:00:00,REGULAR,3519763,420674
R291,R183,00-00-03,BEDFORD PK BLVD,4,IRT,04/28/2017,20:00:00,REGULAR,3520276,420736
R293,R133,00-00-00,MOSHOLU PKWY,4,IRT,04/28/2017,01:00:00,REGULAR,3861661,533410
R293,R133,00-00-00,MOSHOLU PKWY,4,IRT,04/28/2017,05:00:00,REGULAR,3861697,533413
R293,R133,00-00-00,MOSHOLU PKWY,4,IRT,04/28/2017,09:00:00,REGULAR,3862192,533461
R293,R133,00-00-00,MOSHOLU PKWY,4,IRT,04/28/2017,13:00:00,REGULAR,3862430,533495
R293,R133,00-00-00,MOSHOLU PKWY,4,IRT,04/28/2017,17:00:00,REGULAR,3862827,533550
R293,R133,00-00-00,MOSHOLU PKWY,4,IRT,04/28/2017,21:00:00,REGULAR,3863058,533591
R293,R133,00-00-01,MOSHOLU PKWY,4,IRT,04/28/2017,01:00:00,REGULAR,8574461,1626793
R293,R133,00-00-01,MOSHOLU PKWY,4,IRT,04/28/2017,05:00:00,REGULAR,8574483,1626797
R293,R133,00-00-01,MOSHOLU PKWY,4,IRT,04/28/2017,09:00:00,REGULAR,8574727,1626837
R293,R133,00-00-01,MOSHOLU PKWY,4,IRT,04/28/2017,13:00:00,REGULAR,8574886,1626871
R293,R133,00-00-01,MOSHOLU PKWY,4,IRT,04/28/2017,17:00:00,REGULAR,8575100,1626943
R293,R133,00-00-01,MOSHOLU PKWY,4,IRT,04/28/2017,21:00:00,REGULAR,8575279,1626993
R293,R133,00-00-02,MOSHOLU PKWY,4,IRT,04/28/2017,01:00:00,REGULAR,4031081,2197035
R293,R133,00-00-02,MOSHOLU PKWY,4,IRT,04/28/2017,05:00:00,REGULAR,4031094,2197041
R293,R133,00-00-02,MOSHOLU PKWY,4,IRT,04/28/2017,09:00:00,REGULAR,4031347,2197125
R293,R133,00-00-02,MOSHOLU PKWY,4,IRT,04/28/2017,13:00:00,REGULAR,4031496,2197179
R293,R133,00-00-02,MOSHOLU PKWY,4,IRT,04/28/2017,17:00:00,REGULAR,4031736,2197279
R293,R133,00-00-02,MOSHOLU PKWY,4,IRT,04/28/2017,21:00:00,REGULAR,4031904,2197381
R293,R133,00-00-03,MOSHOLU PKWY,4,IRT,04/28/2017,01:00:00,REGULAR,5342436,5175832
R293,R133,00-00-03,MOSHOLU PKWY,4,IRT,04/28/2017,05:00:00,REGULAR,5342454,5175842
R293,R133,00-00-03,MOSHOLU PKWY,4,IRT,04/28/2017,09:00:00,REGULAR,5342695,5175946
R293,R133,00-00-03,MOSHOLU PKWY,4,IRT,04/28/2017,13:00:00,REGULAR,5342882,5175991
R293,R133,00-00-03,MOSHOLU PKWY,4,IRT,04/28/2017,17:00:00,REGULAR,5343141,5176098
R293,R133,00-00-03,MOSHOLU PKWY,4,IRT,04/28/2017,21:00:00,REGULAR,5343326,5176224
R293,R133,00-00-04,MOSHOLU PKWY,4,IRT,04/28/2017,01:00:00,REGULAR,4390030,3132480
R293,R133,00-00-04,MOSHOLU PKWY,4,IRT,04/28/2017,05:00:00,REGULAR,4390063,3132490
R293,R133,00-00-04,MOSHOLU PKWY,4,IRT,04/28/2017,09:00:00,REGULAR,4390431,3132587
R293,R133,00-00-04,MOSHOLU PKWY,4,IRT,04/28/2017,13:00:00,REGULAR,4390689,3132692
R293,R133,00-00-04,MOSHOLU PKWY,4,IRT,04/28/2017,17:00:00,REGULAR,4391020,3132816
R293,R133,00-00-04,MOSHOLU PKWY,4,IRT,04/28/2017,21:00:00,REGULAR,4391258,3132979
R293,R133,00-00-05,MOSHOLU PKWY,4,IRT,04/28/2017,01:00:00,REGULAR,2864116,1508230
R293,R133,00-00-05,MOSHOLU PKWY,4,IRT,04/28/2017,05:00:00,REGULAR,2864155,1508260
R293,R133,00-00-05,MOSHOLU PKWY,4,IRT,04/28/2017,09:00:00,REGULAR,2864608,1508417
R293,R133,00-00-05,MOSHOLU PKWY,4,IRT,04/28/2017,13:00:00,REGULAR,2864985,1508559
R293,R133,00-00-05,MOSHOLU PKWY,4,IRT,04/28/2017,17:00:00,REGULAR,2865498,1508738
R293,R133,00-00-05,MOSHOLU PKWY,4,IRT,04/28/2017,21:00:00,REGULAR,2865849,1508915
R293,R133,00-06-00,MOSHOLU PKWY,4,IRT,04/28/2017,01:00:00,REGULAR,985283,418092
R293,R133,00-06-00,MOSHOLU PKWY,4,IRT,04/28/2017,05:00:00,REGULAR,985287,418094
R293,R133,00-06-00,MOSHOLU PKWY,4,IRT,04/28/2017,09:00:00,REGULAR,985474,418101
R293,R133,00-06-00,MOSHOLU PKWY,4,IRT,04/28/2017,13:00:00,REGULAR,985532,418115
R293,R133,00-06-00,MOSHOLU PKWY,4,IRT,04/28/2017,17:00:00,REGULAR,985594,418129
R293,R133,00-06-00,MOSHOLU PKWY,4,IRT,04/28/2017,21:00:00,REGULAR,985634,418147
R293,R133,00-06-01,MOSHOLU PKWY,4,IRT,04/28/2017,01:00:00,REGULAR,1579922,277920
R293,R133,00-06-01,MOSHOLU PKWY,4,IRT,04/28/2017,05:00:00,REGULAR,1579923,277924
R293,R133,00-06-01,MOSHOLU PKWY,4,IRT,04/28/2017,09:00:00,REGULAR,1580089,277935
R293,R133,00-06-01,MOSHOLU PKWY,4,IRT,04/28/2017,13:00:00,REGULAR,1580147,277941
R293,R133,00-06-01,MOSHOLU PKWY,4,IRT,04/28/2017,17:00:00,REGULAR,1580259,277947
R293,R133,00-06-01,MOSHOLU PKWY,4,IRT,04/28/2017,21:00:00,REGULAR,1580308,277953
R293,R133,00-06-02,MOSHOLU PKWY,4,IRT,04/28/2017,01:00:00,REGULAR,935397,34496
R293,R133,00-06-02,MOSHOLU PKWY,4,IRT,04/28/2017,05:00:00,REGULAR,935425,34499
R293,R133,00-06-02,MOSHOLU PKWY,4,IRT,04/28/2017,09:00:00,REGULAR,935908,34510
R293,R133,00-06-02,MOSHOLU PKWY,4,IRT,04/28/2017,13:00:00,REGULAR,936179,34515
R293,R133,00-06-02,MOSHOLU PKWY,4,IRT,04/28/2017,17:00:00,REGULAR,936549,34520
R293,R133,00-06-02,MOSHOLU PKWY,4,IRT,04/28/2017,21:00:00,REGULAR,936732,34531
R294,R052,00-00-00,WOODLAWN,4,IRT,04/28/2017,00:00:00,REGULAR,6892414,6199791
R294,R052,00-00-00,WOODLAWN,4,IRT,04/28/2017,04:00:00,REGULAR,6892445,6199857
R294,R052,00-00-00,WOODLAWN,4,IRT,04/28/2017,08:00:00,REGULAR,6893186,6199913
R294,R052,00-00-00,WOODLAWN,4,IRT,04/28/2017,12:00:00,REGULAR,6893664,6200028
R294,R052,00-00-00,WOODLAWN,4,IRT,04/28/2017,16:00:00,REGULAR,6894041,6200202
R294,R052,00-00-00,WOODLAWN,4,IRT,04/28/2017,20:00:00,REGULAR,6894413,6200476
R294,R052,00-00-01,WOODLAWN,4,IRT,04/28/2017,00:00:00,REGULAR,7069292,2745872
R294,R052,00-00-01,WOODLAWN,4,IRT,04/28/2017,04:00:00,REGULAR,7069308,2745884
R294,R052,00-00-01,WOODLAWN,4,IRT,04/28/2017,08:00:00,REGULAR,7069755,2745898
R294,R052,00-00-01,WOODLAWN,4,IRT,04/28/2017,12:00:00,REGULAR,7070015,2745919
R294,R052,00-00-01,WOODLAWN,4,IRT,04/28/2017,16:00:00,REGULAR,7070251,2745948
R294,R052,00-00-01,WOODLAWN,4,IRT,04/28/2017,20:00:00,REGULAR,7070507,2746013
R294,R052,00-00-02,WOODLAWN,4,IRT,04/28/2017,00:00:00,REGULAR,3861207,988709
R294,R052,00-00-02,WOODLAWN,4,IRT,04/28/2017,04:00:00,REGULAR,3861221,988714
R294,R052,00-00-02,WOODLAWN,4,IRT,04/28/2017,08:00:00,REGULAR,3861576,988734
R294,R052,00-00-02,WOODLAWN,4,IRT,04/28/2017,12:00:00,REGULAR,3861767,988762
R294,R052,00-00-02,WOODLAWN,4,IRT,04/28/2017,16:00:00,REGULAR,3861947,988804
R294,R052,00-00-02,WOODLAWN,4,IRT,04/28/2017,20:00:00,REGULAR,3862163,988892
R294,R052,00-00-03,WOODLAWN,4,IRT,04/28/2017,00:00:00,REGULAR,5419618,1248348
R294,R052,00-00-03,WOODLAWN,4,IRT,04/28/2017,04:00:00,REGULAR,5419638,1248363
R294,R052,00-00-03,WOODLAWN,4,IRT,04/28/2017,08:00:00,REGULAR,5420047,1248383
R294,R052,00-00-03,WOODLAWN,4,IRT,04/28/2017,12:00:00,REGULAR,5420268,1248413
R294,R052,00-00-03,WOODLAWN,4,IRT,04/28/2017,16:00:00,REGULAR,5420464,1248467
R294,R052,00-00-03,WOODLAWN,4,IRT,04/28/2017,20:00:00,REGULAR,5420714,1248565
R294,R052,00-00-04,WOODLAWN,4,IRT,04/28/2017,00:00:00,REGULAR,6895849,732637
R294,R052,00-00-04,WOODLAWN,4,IRT,04/28/2017,04:00:00,REGULAR,6895889,732653
R294,R052,00-00-04,WOODLAWN,4,IRT,04/28/2017,08:00:00,REGULAR,6896497,732670
R294,R052,00-00-04,WOODLAWN,4,IRT,04/28/2017,12:00:00,REGULAR,6896851,732686
R294,R052,00-00-04,WOODLAWN,4,IRT,04/28/2017,16:00:00,REGULAR,6897187,732728
R294,R052,00-00-04,WOODLAWN,4,IRT,04/28/2017,20:00:00,REGULAR,6897656,732791
R301,R323,00-00-00,CENTRAL PK N110,23,IRT,04/28/2017,00:00:00,REGULAR,2097414,1076393
R301,R323,00-00-00,CENTRAL PK N110,23,IRT,04/28/2017,04:00:00,REGULAR,2097425,1076402
R301,R323,00-00-00,CENTRAL PK N110,23,IRT,04/28/2017,08:00:00,REGULAR,2097591,1076533
R301,R323,00-00-00,CENTRAL PK N110,23,IRT,04/28/2017,12:00:00,REGULAR,2098072,1076706
R301,R323,00-00-00,CENTRAL PK N110,23,IRT,04/28/2017,16:00:00,REGULAR,2098403,1076892
R301,R323,00-00-00,CENTRAL PK N110,23,IRT,04/28/2017,20:00:00,REGULAR,2098803,1077155
R301,R323,00-00-01,CENTRAL PK N110,23,IRT,04/28/2017,00:00:00,REGULAR,9855869,3796271
R301,R323,00-00-01,CENTRAL PK N110,23,IRT,04/28/2017,04:00:00,REGULAR,9855898,3796305
R301,R323,00-00-01,CENTRAL PK N110,23,IRT,04/28/2017,08:00:00,REGULAR,9856272,3796437
R301,R323,00-00-01,CENTRAL PK N110,23,IRT,04/28/2017,12:00:00,REGULAR,9857028,3796621
R301,R323,00-00-01,CENTRAL PK N110,23,IRT,04/28/2017,16:00:00,REGULAR,9857587,3796845
R301,R323,00-00-01,CENTRAL PK N110,23,IRT,04/28/2017,20:00:00,REGULAR,9858247,3797108
R301,R323,00-03-00,CENTRAL PK N110,23,IRT,04/28/2017,00:00:00,REGULAR,437451356,538229028
R301,R323,00-03-00,CENTRAL PK N110,23,IRT,04/28/2017,04:00:00,REGULAR,437451397,538229113
R301,R323,00-03-00,CENTRAL PK N110,23,IRT,04/28/2017,08:00:00,REGULAR,437451638,538229364
R301,R323,00-03-00,CENTRAL PK N110,23,IRT,04/28/2017,12:00:00,REGULAR,437452141,538229754
R301,R323,00-03-00,CENTRAL PK N110,23,IRT,04/28/2017,16:00:00,REGULAR,437452760,538230096
R301,R323,00-03-00,CENTRAL PK N110,23,IRT,04/28/2017,20:00:00,REGULAR,437453598,538230601
R301,R323,00-03-01,CENTRAL PK N110,23,IRT,04/28/2017,00:00:00,REGULAR,302731285,235402427
R301,R323,00-03-01,CENTRAL PK N110,23,IRT,04/28/2017,04:00:00,REGULAR,302731302,235402453
R301,R323,00-03-01,CENTRAL PK N110,23,IRT,04/28/2017,08:00:00,REGULAR,302731419,235402537
R301,R323,00-03-01,CENTRAL PK N110,23,IRT,04/28/2017,12:00:00,REGULAR,302731588,235402691
R301,R323,00-03-01,CENTRAL PK N110,23,IRT,04/28/2017,16:00:00,REGULAR,302731588,235402866
R301,R323,00-03-01,CENTRAL PK N110,23,IRT,04/28/2017,20:00:00,REGULAR,302731588,235403172
R301,R323,00-06-00,CENTRAL PK N110,23,IRT,04/28/2017,00:00:00,REGULAR,2850372,1964962
R301,R323,00-06-00,CENTRAL PK N110,23,IRT,04/28/2017,04:00:00,REGULAR,2850402,1965042
R301,R323,00-06-00,CENTRAL PK N110,23,IRT,04/28/2017,08:00:00,REGULAR,2850900,1965144
R301,R323,00-06-00,CENTRAL PK N110,23,IRT,04/28/2017,12:00:00,REGULAR,2851729,1965349
R301,R323,00-06-00,CENTRAL PK N110,23,IRT,04/28/2017,16:00:00,REGULAR,2852210,1965695
R301,R323,00-06-00,CENTRAL PK N110,23,IRT,04/28/2017,20:00:00,REGULAR,2852696,1966206
R301,R323,00-06-01,CENTRAL PK N110,23,IRT,04/28/2017,00:00:00,REGULAR,51343909,19270595
R301,R323,00-06-01,CENTRAL PK N110,23,IRT,04/28/2017,04:00:00,REGULAR,51343917,19270662
R301,R323,00-06-01,CENTRAL PK N110,23,IRT,04/28/2017,08:00:00,REGULAR,51344094,19270827
R301,R323,00-06-01,CENTRAL PK N110,23,IRT,04/28/2017,12:00:00,REGULAR,51344420,19271213
R301,R323,00-06-01,CENTRAL PK N110,23,IRT,04/28/2017,16:00:00,REGULAR,51344598,19271615
R301,R323,00-06-01,CENTRAL PK N110,23,IRT,04/28/2017,20:00:00,REGULAR,51344783,19272226
R302,R324,01-00-00,116 ST,23,IRT,04/28/2017,01:00:00,REGULAR,2773349,475842
R302,R324,01-00-00,116 ST,23,IRT,04/28/2017,05:00:00,REGULAR,2773369,475847
R302,R324,01-00-00,116 ST,23,IRT,04/28/2017,09:00:00,REGULAR,2774180,475939
R302,R324,01-00-00,116 ST,23,IRT,04/28/2017,13:00:00,REGULAR,2774771,475995
R302,R324,01-00-00,116 ST,23,IRT,04/28/2017,17:00:00,REGULAR,2775330,476117
R302,R324,01-00-00,116 ST,23,IRT,04/28/2017,21:00:00,REGULAR,2775816,476216
R302,R324,01-00-01,116 ST,23,IRT,04/28/2017,01:00:00,REGULAR,3087456,421969
R302,R324,01-00-01,116 ST,23,IRT,04/28/2017,05:00:00,REGULAR,3087470,421972
R302,R324,01-00-01,116 ST,23,IRT,04/28/2017,09:00:00,REGULAR,3088101,422045
R302,R324,01-00-01,116 ST,23,IRT,04/28/2017,13:00:00,REGULAR,3088593,422094
R302,R324,01-00-01,116 ST,23,IRT,04/28/2017,17:00:00,REGULAR,3089070,422188
R302,R324,01-00-01,116 ST,23,IRT,04/28/2017,21:00:00,REGULAR,3089466,422254
R302,R324,01-00-02,116 ST,23,IRT,04/28/2017,01:00:00,REGULAR,7058970,1246826
R302,R324,01-00-02,116 ST,23,IRT,04/28/2017,05:00:00,REGULAR,7058983,1246827
R302,R324,01-00-02,116 ST,23,IRT,04/28/2017,09:00:00,REGULAR,7059450,1246891
R302,R324,01-00-02,116 ST,23,IRT,04/28/2017,13:00:00,REGULAR,7059776,1246933
R302,R324,01-00-02,116 ST,23,IRT,04/28/2017,17:00:00,REGULAR,7060076,1247020
R302,R324,01-00-02,116 ST,23,IRT,04/28/2017,21:00:00,REGULAR,7060357,1247072
R302,R324,01-00-03,116 ST,23,IRT,04/28/2017,01:00:00,REGULAR,2985725,702197
R302,R324,01-00-03,116 ST,23,IRT,04/28/2017,05:00:00,REGULAR,2985737,702199
R302,R324,01-00-03,116 ST,23,IRT,04/28/2017,09:00:00,REGULAR,2986122,702307
R302,R324,01-00-03,116 ST,23,IRT,04/28/2017,13:00:00,REGULAR,2986435,702373
R302,R324,01-00-03,116 ST,23,IRT,04/28/2017,17:00:00,REGULAR,2986766,702467
R302,R324,01-00-03,116 ST,23,IRT,04/28/2017,21:00:00,REGULAR,2987030,702546
R302,R324,01-00-04,116 ST,23,IRT,04/28/2017,01:00:00,REGULAR,5008764,2165032
R302,R324,01-00-04,116 ST,23,IRT,04/28/2017,05:00:00,REGULAR,5008783,2165037
R302,R324,01-00-04,116 ST,23,IRT,04/28/2017,09:00:00,REGULAR,5009281,2165156
R302,R324,01-00-04,116 ST,23,IRT,04/28/2017,13:00:00,REGULAR,5009669,2165263
R302,R324,01-00-04,116 ST,23,IRT,04/28/2017,17:00:00,REGULAR,5010072,2165415
R302,R324,01-00-04,116 ST,23,IRT,04/28/2017,21:00:00,REGULAR,5010343,2165568
R303,R324,00-00-00,116 ST,23,IRT,04/28/2017,01:00:00,REGULAR,5586416,4926720
R303,R324,00-00-00,116 ST,23,IRT,04/28/2017,05:00:00,REGULAR,5586442,4926747
R303,R324,00-00-00,116 ST,23,IRT,04/28/2017,09:00:00,REGULAR,5586633,4926915
R303,R324,00-00-00,116 ST,23,IRT,04/28/2017,13:00:00,REGULAR,5586828,4927051
R303,R324,00-00-00,116 ST,23,IRT,04/28/2017,17:00:00,REGULAR,5587172,4927316
R303,R324,00-00-00,116 ST,23,IRT,04/28/2017,21:00:00,REGULAR,5587499,4927645
R303,R324,00-00-01,116 ST,23,IRT,04/28/2017,01:00:00,REGULAR,5120483,3398510
R303,R324,00-00-01,116 ST,23,IRT,04/28/2017,05:00:00,REGULAR,5120503,3398520
R303,R324,00-00-01,116 ST,23,IRT,04/28/2017,09:00:00,REGULAR,5120646,3398619
R303,R324,00-00-01,116 ST,23,IRT,04/28/2017,13:00:00,REGULAR,5120762,3398697
R303,R324,00-00-01,116 ST,23,IRT,04/28/2017,17:00:00,REGULAR,5121069,3398930
R303,R324,00-00-01,116 ST,23,IRT,04/28/2017,21:00:00,REGULAR,5121381,3399202
R303,R324,00-00-02,116 ST,23,IRT,04/28/2017,01:00:00,REGULAR,2169530,2773373
R303,R324,00-00-02,116 ST,23,IRT,04/28/2017,05:00:00,REGULAR,2169546,2773404
R303,R324,00-00-02,116 ST,23,IRT,04/28/2017,09:00:00,REGULAR,2169737,2773563
R303,R324,00-00-02,116 ST,23,IRT,04/28/2017,13:00:00,REGULAR,2169922,2773767
R303,R324,00-00-02,116 ST,23,IRT,04/28/2017,17:00:00,REGULAR,2170264,2774125
R303,R324,00-00-02,116 ST,23,IRT,04/28/2017,21:00:00,REGULAR,2170613,2774592
R304,R206,00-00-00,125 ST,23,IRT,04/28/2017,01:00:00,REGULAR,1692766711,788988320
R304,R206,00-00-00,125 ST,23,IRT,04/28/2017,05:00:00,REGULAR,1692766691,788988328
R304,R206,00-00-00,125 ST,23,IRT,04/28/2017,09:00:00,REGULAR,1692766145,788988545
R304,R206,00-00-00,125 ST,23,IRT,04/28/2017,13:00:00,REGULAR,1692765606,788988683
R304,R206,00-00-00,125 ST,23,IRT,04/28/2017,17:00:00,REGULAR,1692765005,788988841
R304,R206,00-00-00,125 ST,23,IRT,04/28/2017,21:00:00,REGULAR,1692764400,788988951
R304,R206,00-00-01,125 ST,23,IRT,04/28/2017,01:00:00,REGULAR,819539,148345
R304,R206,00-00-01,125 ST,23,IRT,04/28/2017,05:00:00,REGULAR,819562,148349
R304,R206,00-00-01,125 ST,23,IRT,04/28/2017,09:00:00,REGULAR,820094,148522
R304,R206,00-00-01,125 ST,23,IRT,04/28/2017,13:00:00,REGULAR,820654,148651
R304,R206,00-00-01,125 ST,23,IRT,04/28/2017,17:00:00,REGULAR,821283,148806
R304,R206,00-00-01,125 ST,23,IRT,04/28/2017,21:00:00,REGULAR,821934,148887
R304,R206,00-00-02,125 ST,23,IRT,04/28/2017,01:00:00,REGULAR,9653771,2096618
R304,R206,00-00-02,125 ST,23,IRT,04/28/2017,05:00:00,REGULAR,9653792,2096622
R304,R206,00-00-02,125 ST,23,IRT,04/28/2017,09:00:00,REGULAR,9654158,2096777
R304,R206,00-00-02,125 ST,23,IRT,04/28/2017,13:00:00,REGULAR,9654663,2096897
R304,R206,00-00-02,125 ST,23,IRT,04/28/2017,17:00:00,REGULAR,9655187,2097024
R304,R206,00-00-02,125 ST,23,IRT,04/28/2017,21:00:00,REGULAR,9655747,2097120
R304,R206,00-00-03,125 ST,23,IRT,04/28/2017,01:00:00,REGULAR,985153,304239
R304,R206,00-00-03,125 ST,23,IRT,04/28/2017,05:00:00,REGULAR,985166,304249
R304,R206,00-00-03,125 ST,23,IRT,04/28/2017,09:00:00,REGULAR,985495,304427
R304,R206,00-00-03,125 ST,23,IRT,04/28/2017,13:00:00,REGULAR,985882,304559
R304,R206,00-00-03,125 ST,23,IRT,04/28/2017,17:00:00,REGULAR,986407,304689
R304,R206,00-00-03,125 ST,23,IRT,04/28/2017,21:00:00,REGULAR,986909,304806
R304,R206,00-00-04,125 ST,23,IRT,04/28/2017,01:00:00,REGULAR,6036773,3359131
R304,R206,00-00-04,125 ST,23,IRT,04/28/2017,05:00:00,REGULAR,6036784,3359147
R304,R206,00-00-04,125 ST,23,IRT,04/28/2017,09:00:00,REGULAR,6037176,3359445
R304,R206,00-00-04,125 ST,23,IRT,04/28/2017,13:00:00,REGULAR,6037555,3359659
R304,R206,00-00-04,125 ST,23,IRT,04/28/2017,17:00:00,REGULAR,6038115,3359931
R304,R206,00-00-04,125 ST,23,IRT,04/28/2017,21:00:00,REGULAR,6038561,3360149
R305,R206,01-00-00,125 ST,23,IRT,04/28/2017,01:00:00,REGULAR,376598,198952
R305,R206,01-00-00,125 ST,23,IRT,04/28/2017,05:00:00,REGULAR,376632,198976
R305,R206,01-00-00,125 ST,23,IRT,04/28/2017,09:00:00,REGULAR,376891,199159
R305,R206,01-00-00,125 ST,23,IRT,04/28/2017,13:00:00,REGULAR,377212,199408
R305,R206,01-00-00,125 ST,23,IRT,04/28/2017,17:00:00,REGULAR,377856,199689
R305,R206,01-00-00,125 ST,23,IRT,04/28/2017,21:00:00,REGULAR,378506,199972
R305,R206,01-00-01,125 ST,23,IRT,04/28/2017,01:00:00,REGULAR,1505641,589371
R305,R206,01-00-01,125 ST,23,IRT,04/28/2017,05:00:00,REGULAR,1505676,589378
R305,R206,01-00-01,125 ST,23,IRT,04/28/2017,09:00:00,REGULAR,1505887,589485
R305,R206,01-00-01,125 ST,23,IRT,04/28/2017,13:00:00,REGULAR,1506165,589614
R305,R206,01-00-01,125 ST,23,IRT,04/28/2017,17:00:00,REGULAR,1506792,589811
R305,R206,01-00-01,125 ST,23,IRT,04/28/2017,21:00:00,REGULAR,1507423,590046
R305,R206,01-00-02,125 ST,23,IRT,04/28/2017,01:00:00,REGULAR,1945428882,1493592462
R305,R206,01-00-02,125 ST,23,IRT,04/28/2017,05:00:00,REGULAR,1945428833,1493592489
R305,R206,01-00-02,125 ST,23,IRT,04/28/2017,09:00:00,REGULAR,1945428608,1493592668
R305,R206,01-00-02,125 ST,23,IRT,04/28/2017,13:00:00,REGULAR,1945428318,1493592902
R305,R206,01-00-02,125 ST,23,IRT,04/28/2017,17:00:00,REGULAR,1945427638,1493593194
R305,R206,01-00-02,125 ST,23,IRT,04/28/2017,21:00:00,REGULAR,1945426903,1493593491
R306,R207,00-00-00,135 ST,23,IRT,04/28/2017,00:00:00,REGULAR,11217949,3050353
R306,R207,00-00-00,135 ST,23,IRT,04/28/2017,04:00:00,REGULAR,11217972,3050373
R306,R207,00-00-00,135 ST,23,IRT,04/28/2017,08:00:00,REGULAR,11218479,3050465
R306,R207,00-00-00,135 ST,23,IRT,04/28/2017,12:00:00,REGULAR,11219374,3050588
R306,R207,00-00-00,135 ST,23,IRT,04/28/2017,16:00:00,REGULAR,11219884,3050707
R306,R207,00-00-00,135 ST,23,IRT,04/28/2017,20:00:00,REGULAR,11220443,3050847
R306,R207,00-00-01,135 ST,23,IRT,04/28/2017,00:00:00,REGULAR,471896,63073
R306,R207,00-00-01,135 ST,23,IRT,04/28/2017,04:00:00,REGULAR,471927,63080
R306,R207,00-00-01,135 ST,23,IRT,04/28/2017,08:00:00,REGULAR,472353,63142
R306,R207,00-00-01,135 ST,23,IRT,04/28/2017,12:00:00,REGULAR,473076,63213
R306,R207,00-00-01,135 ST,23,IRT,04/28/2017,16:00:00,REGULAR,473521,63287
R306,R207,00-00-01,135 ST,23,IRT,04/28/2017,20:00:00,REGULAR,474014,63360
R306,R207,00-00-02,135 ST,23,IRT,04/28/2017,00:00:00,REGULAR,5087229,705813
R306,R207,00-00-02,135 ST,23,IRT,04/28/2017,04:00:00,REGULAR,5087259,705815
R306,R207,00-00-02,135 ST,23,IRT,04/28/2017,08:00:00,REGULAR,5087767,705858
R306,R207,00-00-02,135 ST,23,IRT,04/28/2017,12:00:00,REGULAR,5088426,705913
R306,R207,00-00-02,135 ST,23,IRT,04/28/2017,16:00:00,REGULAR,5088806,705960
R306,R207,00-00-02,135 ST,23,IRT,04/28/2017,20:00:00,REGULAR,5089226,706022
R306,R207,00-00-03,135 ST,23,IRT,04/28/2017,00:00:00,REGULAR,10243799,1699757
R306,R207,00-00-03,135 ST,23,IRT,04/28/2017,04:00:00,REGULAR,10243799,1699757
R306,R207,00-00-03,135 ST,23,IRT,04/28/2017,08:00:00,REGULAR,10243804,1699759
R306,R207,00-00-03,135 ST,23,IRT,04/28/2017,12:00:00,REGULAR,10244483,1699837
R306,R207,00-00-03,135 ST,23,IRT,04/28/2017,16:00:00,REGULAR,10244915,1699909
R306,R207,00-00-03,135 ST,23,IRT,04/28/2017,20:00:00,REGULAR,10245366,1699989
R306,R207,00-00-04,135 ST,23,IRT,04/28/2017,00:00:00,REGULAR,4930746,525269
R306,R207,00-00-04,135 ST,23,IRT,04/28/2017,04:00:00,REGULAR,4930784,525274
R306,R207,00-00-04,135 ST,23,IRT,04/28/2017,08:00:00,REGULAR,4931355,525317
R306,R207,00-00-04,135 ST,23,IRT,04/28/2017,12:00:00,REGULAR,4932241,525368
R306,R207,00-00-04,135 ST,23,IRT,04/28/2017,16:00:00,REGULAR,4932867,525424
R306,R207,00-00-04,135 ST,23,IRT,04/28/2017,20:00:00,REGULAR,4933413,525485
R306,R207,00-05-00,135 ST,23,IRT,04/28/2017,00:00:00,REGULAR,10600,0
R306,R207,00-05-00,135 ST,23,IRT,04/28/2017,04:00:00,REGULAR,10600,0
R306,R207,00-05-00,135 ST,23,IRT,04/28/2017,08:00:00,REGULAR,10600,0
R306,R207,00-05-00,135 ST,23,IRT,04/28/2017,12:00:00,REGULAR,10600,0
R306,R207,00-05-00,135 ST,23,IRT,04/28/2017,16:00:00,REGULAR,10600,0
R306,R207,00-05-00,135 ST,23,IRT,04/28/2017,20:00:00,REGULAR,10602,0
R306,R207,00-05-01,135 ST,23,IRT,04/28/2017,00:00:00,REGULAR,71,1644
R306,R207,00-05-01,135 ST,23,IRT,04/28/2017,04:00:00,REGULAR,71,1644
R306,R207,00-05-01,135 ST,23,IRT,04/28/2017,08:00:00,REGULAR,71,1644
